1,5.38471,0.604276,-5.11447,-1.04271,-6.32666,4.94565,4.87584
2,1.63063,-7.05466,-3.8027,-2.01216,-4.48397,-1.07753,2.75168
3,2.17855,-18.4822,-48.3213,1.19392,-28.524,1.83236,-0.493825
4,-4.87603,-17.7414,-28.9465,-17.7414,-17.3157,-2.01977E-25,3.13745
5,0.0466132,0.041916,-0.0808479,-0.408228,0.0226971,0.0040722,0.069922
6,28.5843,5.29189,12.8524,-7.52056,19.1281,-0.168882,-0.783894
7,11.1062,-0.955475,-31.2294,6.27829,-21.6445,-3.43864,-2.50378
8,84.3001,23.2549,60.9687,0.138526,37.6808,0.509656,2.15521
9,71.7377,23.4036,50.0134,0.396484,32.4041,0.250199,-0.212555
10,5.00776,-7.56822,-27.563,-7.43469,-20.232,-0.814254,-0.787651
11,46.9994,12.2765,39.1337,2.26811,16.4778,1.10816,-1.96251
12,-11.8179,-25.6446,-48.9804,-24.8157,-21.7455,-2.29151,-9.71839
13,0.255766,-0.420931,-0.328755,0.216586,-0.0525737,0.013008,0.151332
14,-11.5968,-26.6622,-43.5015,-26.6622,-20.3915,-3.66479E-24,8.05265
15,-1.96583,-40.3457,-2.34009,-2.48188,-3.52022,-0.817479,-0.235043
16,-4.95266,-23.1555,-62.5014,-7.58135,29.6707,0.377743,4.29077
17,-16.6519,-29.9526,-54.0623,-30.9247,-20.2963,-1.78946,-12.2359
18,6.08588,-23.3489,5.23491,4.09054,1.68714,-0.366918,1.24642
19,3.87614,-62.1736,1.92176,1.25209,-4.69488,-0.847441,-2.11817
20,2.71289,-110.153,-0.75019,-4.53976,-6.14613,-4.16465,4.4858
21,0.012263,0.00274867,-0.0154933,-0.0587319,-0.00721092,-0.0242181,-0.00391879
22,11.4657,11.1849,-6.17097,-5.07361,-2.0425,0.488977,-3.04204
23,18.4036,-35.7745,11.4661,18.158,-3.994,3.64104,0.346021
24,2.61174,1.33042,2.17068,1.33042,-0.565205,3.73717E-25,-0.495663
25,-3.25936,-19.8089,-40.4191,-19.8021,-24.6137,-2.6691,-6.95304
26,5.11132,2.59664,4.23662,2.59664,-1.3053,-9.52675E-26,-0.704147
27,78.6216,22.09,56.6138,1.77145,-35.2373,1.31711,-1.01137
28,49.4907,49.3582,12.2294,8.71225,-2.1994,0.170831,-2.7558
29,2.59213,-23.7193,1.68522,2.5368,-3.98948,-0.73449,-0.21392
30,-0.444623,-75.088,-0.87417,-1.50044,-5.18587,-0.21004,0.255745
31,0.533795,-0.495211,-0.0179182,0.115557,0.2168,-0.167721,-0.40942
32,0.700086,-16.0098,-57.0049,-0.228433,30.3515,0.568927,0.496655
33,-6.8868,-35.8876,-97.1159,-10.2202,45.3273,-4.17145,-0.759197
34,-0.14607,-8.66769,-2.75776,-12.4987,-4.71383,-4.94938,-2.53866
35,97.1154,-7.08013,62.6331,4.1675,-55.3207,13.3741,-14.4922
36,82.0678,18.1244,42.7311,26.8708,47.2488,-7.37023,-10.0597
37,22.9441,8.07168,7.30967,2.49845,15.1795,0.678727,1.00679
38,-0.361119,-0.442675,-0.572987,-1.7684,-0.082965,-0.278751,-0.0428579
39,0.125501,-58.0285,-7.8954,-5.11652,-16.2452,-4.72728,2.79268
40,-25.3563,-103.806,-61.1346,-25.7807,11.2299,1.988,3.2904
41,11.1788,-23.8389,9.62411,6.94674,3.47052,-1.82084,-2.05766
42,8.22981,-10.6698,-48.3245,8.07339,31.7693,1.40042,-1.9467
43,-3.64127,-25.523,-4.43781,-5.77896,1.67688,1.88525,-1.29318
44,51.2327,50.0603,2.52516,6.56492,7.44102,-1.01586,-1.60204
45,3.75905,-12.4141,-49.1061,3.21202,28.5409,0.137851,-1.41113
46,85.7073,85.6107,10.1741,6.77506,2.45485,-1.06076,-2.83691
47,-0.0913439,-0.708383,-0.85344,-4.53281,-0.679954,0.777157,1.06702
48,65.9533,15.1327,43.5413,-9.91082,33.7332,-0.426364,-0.977458
49,20.3017,-19.3477,17.4115,14.2632,4.80827,1.49941,3.53308
50,-9.80959,-122.762,-39.4413,-10.9722,-1.29218,-7.9382,4.14121
51,15.8183,-2.38308,-23.2662,14.9707,-19.2969,-2.50023,0.413642
52,-0.816917,-24.1375,-55.0223,-1.98093,34.966,-0.085947,-1.30975
53,19.9271,19.2468,6.06951,6.97087,-2.94369,-0.308494,2.45385
54,4.4791,-10.1428,2.45037,4.08981,-1.83685,-0.855381,0.673547
55,-9.37201,-24.8608,-63.5829,-9.89123,-22.1211,1.91641,0.211066
56,9.66254,-19.7067,8.34655,9.00566,-3.34032,1.29752,0.896732
57,82.8012,82.4861,-2.76125,4.04354,3.70966,-3.37664,-2.48115
58,-6.49237,-20.669,-33.7231,-20.669,-19.6327,8.8879E-25,0.772312
59,1.42424,-9.19833,-6.53432,-3.90625,4.59996,-7.32205,1.87021
60,48.3968,48.3842,7.02126,-0.505387,-0.335023,-0.720918,-3.30663
61,45.2694,8.14137,30.3853,15.4388,21.2947,0.353841,-9.12779
62,2.87893,-10.9713,-35.6643,2.53235,-21.5126,-1.46438,-1.28283
63,-2.40749,-3.60438,-5.82594,-7.68629,-1.97194,2.08456,3.96308
64,8.49931,-85.5537,6.42147,2.67253,-3.6991,1.99001,-3.26509
65,2.02315,-25.3842,-0.0330528,1.77673,-5.25066,0.638843,-0.370738
66,0.242014,-0.100092,-0.112653,-0.0296448,-0.0613762,-0.304839,-0.0577561
67,3.41054,-61.4071,-0.970493,-1.95502,-2.61437,0.212717,-4.78078
68,2.89353,-74.8623,-44.9866,2.40043,-3.8772,0.0559175,4.85177
69,3.52725,-67.0071,2.72452,3.06865,-4.23511,-0.367803,-0.522544
70,105.985,105.926,20.2137,18.7571,1.96868,-1.06884,-2.21192
71,0.233971,0.0382908,0.192847,-0.57415,-0.0889473,0.18286,0.104141
72,9.42971,-23.265,7.52724,7.71192,-0.269199,-0.417631,-1.80735
73,37.5234,-0.177039,22.6029,1.76598,23.6302,0.22272,1.83787
74,57.2959,13.7157,37.6116,-5.10867,-29.2861,-0.652788,-0.932206
75,8.35168,-30.4831,-81.8587,8.12704,50.5542,2.21366,-4.43166
