1,-964.114,-2195.9,-6524.16,-1287.6,-2479.76,-106.819,-637.491
2,12648.5,1693.68,12029.1,1621.57,2579.8,389.648,-451.965
3,6398.58,1854.23,6269.19,1371.29,761.323,-1145.29,98.5519
4,2453.83,-116.497,1477.99,-181.104,1498.17,-204.29,-399.253
5,-70.9411,-89.0351,-642.322,-96.8661,45.2465,-16.9255,-25.6812
6,22040.8,16067.7,11736.8,4976.92,7817.17,1025.19,-226.951
7,300.034,-170.317,224.093,-193.283,167.305,-27.9303,99.8127
8,19037.5,14267.9,7743.33,2798.29,7321.92,-267.179,-528.722
9,12608.3,4743.68,10822.9,3664.51,3741.94,-229.394,-102.489
10,616.72,-1677.6,-1195.56,-169.973,-1911.2,651.496,178.686
11,-567.482,-8899.35,-954.551,-1475.39,-1379.38,346.014,-319.292
12,-1858.3,-13864.1,-3067.85,-1940.99,2372.87,-31.3968,253.547
13,-30.3835,-203.718,-9590.29,-1411.05,-1162.51,-232.338,-185.129
14,5716.94,-9.5088,5149.68,187.484,-1736.07,-434.877,342.572
15,41.7494,40.8152,-14.6558,4.69632,-7.02874,-0.504253,7.58137
16,1544.98,-1058.31,1534.44,-212.491,-19.3852,-168.144,133.51
17,90.3029,-1826.26,-3902.57,-56.0875,-2761.2,-82.3018,-72.5757
18,5978.21,394.927,5916.98,1930.03,523.38,458.373,-263.916
19,29.3427,19.9617,-4.69992,22.8424,-0.0205838,6.60527,7.94912
20,57.9695,-2386.55,25.2533,-699.422,262.606,-84.6101,-49.2136
21,2025.62,-1651.1,1967.07,-901.947,185.918,18.6407,378.391
22,-3595.85,-10478.5,-3683.39,-4800.32,-46.4376,752.026,-307.822
23,190.324,120.584,146.307,77.3447,49.2957,9.37066,25.3888
24,-3577.83,-4737.74,-3823.25,-4045.37,158.096,-590.237,-113.022
25,11898.4,10316.1,7132.01,3333.15,-2730.03,476.351,135.546
26,4186.9,617.803,3633.92,588.59,-1357.12,-238.261,273.218
27,-554.114,-6918.99,-1323.77,-558.297,-1799.07,-160.234,-39.0434
28,541.455,-310.128,-564.217,-174.88,968.567,-70.4649,26.4939
29,1192.88,-534.903,346.04,-1136.24,1204.92,11.3462,115.679
