1,142.004,42.0244,2.30122,39.4577,-115.726,2.0981,26.7066
2,125.353,-109.193,-73.0391,7.30656,-215.211,13.4773,1.97271
3,54.8731,-188.315,-97.678,-32.5521,-192.442,9.55794,2.75882
4,-18.2776,-413.654,-170.727,-83.5911,-245.271,3.47467,-2.23691
5,47.7721,-311.604,-114.711,22.9787,-230.333,21.6099,32.5334
6,-18.1676,-538.95,-193.131,-95.0302,-299.33,39.5448,37.4092
7,-102.08,-740.399,-315.967,-228.581,-367.482,64.1586,53.6518
8,14.8388,-569.064,-298.899,-161.551,-421.784,82.2064,20.7395
9,-20.3792,-314.62,-182.409,-76.6938,-87.1305,36.8064,94.8304
10,52.895,-163.781,-79.741,-69.8391,-45.4382,28.7598,127.025
11,20.441,-280.799,-126.328,-44.2908,-92.6167,35.3873,95.5301
12,131.14,-172.301,-8.39817,-12.4471,-136.824,8.4669,109.453
13,-13.8102,-146.269,-130.596,-129.054,-65.2255,-3.08435,97.2298
14,226.967,-117.449,-114.546,-116.625,-44.8379,119.271,334.072
15,126.461,-200.63,-208.365,-132.354,-119.2,135.141,292.448
16,119.393,-121.089,-161.057,-105.837,-14.2486,16.6227,251.293
17,170.127,24.1346,-35.1969,41.3979,-51.5076,61.4696,160.424
18,195.61,24.2637,16.6791,115.427,-104.47,59.1257,119.048
19,491.082,-45.7803,297.469,222.597,-76.6304,152.668,224.56
20,192.826,33.9308,-17.544,70.2267,-27.9594,34.5735,159.845
21,155.104,17.5656,-63.0138,47.4411,-36.5932,37.2227,152.507
22,28.1894,-172.747,-281.713,-109.796,-91.0732,60.079,206.788
23,186.488,-26.4453,-155.661,95.5062,-59.9191,77.1472,164.898
24,369.71,89.9162,142.52,235.847,-58.5889,55.4335,174.119
25,214.031,24.3037,-85.4297,153.354,-4.00587,50.7087,119.848
26,136.213,-23.6205,-86.8356,73.7129,-25.4373,41.4477,113.057
27,334.274,38.3462,-24.0522,261.362,-52.4472,56.0212,157.397
28,231.649,-12.618,-96.2965,172.292,-57.7288,47.1803,136.816
29,99.6317,-22.1167,-109.603,48.5899,-26.2474,32.1676,99.9978
30,163.444,-3.56322,-54.5712,135.606,-44.0554,36.7364,73.548
31,126.533,-25.153,-67.1249,96.712,-31.0472,46.9344,63.137
32,183.443,-72.9564,-150.835,118.352,-36.1048,76.8075,128.515
33,266.098,-5.67204,-25.4714,249.94,-67.1358,62.2537,38.2243
34,220.946,-135.037,-127.206,160.934,-90.9783,135.962,85.9926
35,491.363,-65.9063,79.438,448.057,-122.918,142.688,82.5189
36,369.321,-247.604,-90.0561,346.622,-178.039,117.954,41.7576
37,385.802,-164.625,-49.2146,340.356,-119.495,157.66,23.3844
38,495.074,-152.083,19.9655,466.25,-124.618,125.832,-20.103
39,457.976,-333.764,14.3972,435.907,-57.286,108.85,-47.9974
40,528.858,-268.952,12.4348,516.449,-168.745,26.8819,-68.677
41,347.052,-309.615,5.58713,341.085,-134.804,58.181,-4.01525
42,530.827,-359.145,46.7437,529.294,-120.453,36.8706,6.61927
43,201.356,-325.842,94.0985,198.211,-86.4586,20.4203,-11.4548
44,224.621,-440.225,-138.36,221.481,-149.139,35.5022,-12.2822
45,276.677,-339.916,44.7054,272.457,-71.6722,13.7484,-27.9822
46,307.59,-398.337,-1.97673,304.587,-103.662,12.1299,-26.9025
47,400.171,-280.582,123.219,393.922,-9.14132,17.0716,-39.9111
48,503.35,-330.1,82.4327,484.52,-61.6056,61.537,-72.5788
49,470.902,-458.063,29.6423,461.591,-35.0567,46.1366,-53.8312
50,259.805,-372.648,-53.8803,238.835,-15.3566,35.7022,-76.1953
51,382.235,-252.635,124.418,377.663,-16.798,37.8088,-23.4378
52,253.491,-367.278,-54.8699,250.485,-24.0115,9.82298,-29.2276
53,276.959,-338.406,-18.2594,273.684,-48.5605,4.4302,-30.3937
54,375.756,-201.079,101.158,365.363,15.9583,1.56458,-53.4098
55,349.617,-229.447,64.7397,327.313,12.9183,0.774732,-79.6862
56,303.987,-391.102,5.43549,292.122,-6.58498,-14.9533,-58.8398
57,634.808,-202.27,175.729,619.176,-4.82798,-15.5111,-84.0172
58,581.976,-339.669,105.409,568.176,-2.00298,-27.8834,-78.6399
59,234.544,-536.332,-58.2813,226.998,-6.80453,-5.16387,-46.9414
60,203.626,-533.473,-83.1978,197.931,-15.5973,37.5374,-32.1287
61,519.665,-349.561,72.3543,498.937,-29.382,43.9843,-89.3882
62,476.111,-390.155,33.6519,459.43,-19.1786,36.5582,-80.9914
63,559.733,-157.485,106.003,526.489,-22.7848,74.3095,-105.212
64,244.346,-324.474,-32.2998,221.521,-28.6984,70.1706,-58.9027
65,437.939,-223.21,56.3477,409.372,-41.8314,84.7898,-76.5175
66,461.392,-104.401,109.555,426.863,-53.6767,80.3864,-81.8865
67,380.847,-259.673,-8.16494,360.635,-71.5311,90.2116,-43.4051
68,234.479,-227.816,-7.38896,215.75,-56.7111,72.1724,-33.0139
69,159.614,-298.646,-82.5002,139.735,-72.6619,85.1238,-17.1268
70,374.874,-186.102,3.79663,339.986,-81.7273,100.678,-63.0573
71,189.601,-238.793,-57.0697,169.156,-64.987,87.1042,-12.2334
72,582.43,-8.49214,142.19,544.653,-60.029,135.803,-39.6021
73,258.857,-121.77,-12.3847,224.205,-68.373,102.329,-24.62
74,295.322,-151.597,-22.1843,279.961,-113.539,78.9005,-0.278474
75,338.73,-120.023,-30.2588,312.206,-124.72,108.701,13.5069
76,320.742,-81.1765,-19.6835,271.372,-78.8549,135.305,-8.68447
77,387.744,-12.1504,51.8982,345.228,-67.3399,112.71,-40.0792
78,123.164,-189.551,-118.454,97.7759,-81.1382,89.0725,25.0525
79,39.6615,-134.096,-92.9486,29.5279,-43.8602,41.8557,13.0588
80,123.535,-60.0428,-63.7431,97.719,-49.2996,68.8424,18.4317
81,72.956,-77.6798,-99.909,51.729,-35.4358,49.2262,40.6618
82,201.761,33.4444,-7.6479,173.379,-38.5478,67.8967,29.6665
83,290.47,72.5905,-7.15024,264.668,-25.9106,38.9118,79.1436
84,130.5,-7.29131,-103.282,97.7115,-15.4687,32.9256,79.74
85,87.9709,-45.9519,-119.692,61.8959,-21.3869,20.4624,71.7308
